,x,y,z
674,-7.386452,50.66122,-9.837364
675,-10.635483,50.12678,-11.568171
676,-9.705761,50.939713,-11.978744
677,-10.703936,49.509987,-13.369126
678,-9.664285,44.32567,-11.8658085
679,-9.380581,35.948174,-11.617991
680,-9.424179,32.11927,-12.054219
681,-9.631214,30.052124,-11.321274
682,-9.553255,27.861847,-11.373137
683,-8.251837,27.79787,-10.918259
684,-8.873506,33.094795,-10.97533
685,-10.657163,36.91219,-11.902715
686,-9.827831,40.85014,-12.005127
687,-9.864295,42.92088,-11.2764635
688,-9.529988,49.024223,-11.836287
689,-8.911454,52.440105,-11.07051
690,-7.4651427,50.021862,-9.628418
691,-6.0063534,45.776527,-8.007521
692,-6.623551,39.62359,-6.7418313
693,-6.6675143,34.394066,-6.3744593
694,-7.924538,30.004032,-5.967321
695,-7.232501,27.405285,-6.2260547
696,-6.630993,19.100815,-5.1060605
697,-6.0025277,16.177284,-4.648237
698,-5.0410647,13.839503,-4.4465337
699,-5.4202724,8.975906,-4.0668015
700,-4.4909935,7.237207,-4.3329787
701,-3.7373595,5.801949,-3.8028789
702,-4.1606736,4.648006,-3.86531
703,-4.0333896,3.7653391,-3.4708264
704,-3.6071985,3.2094646,-3.1065116
705,-3.7467139,3.0583806,-3.065387
706,-3.6742485,2.9964488,-3.1306362
707,-3.973296,2.9268076,-3.195583
708,-4.4635296,2.9489422,-3.1494522
709,-4.1433125,2.9587,-3.2044184
710,-4.3173957,2.5738556,-3.0843108
711,-4.8039317,2.4945931,-3.7242627
712,-4.3087783,2.5229235,-3.7546391
713,-4.68164,2.6177826,-3.5564444
714,-4.323798,2.3834937,-3.7387516
715,-4.5008554,2.333382,-3.8778243
716,-4.4499354,2.28365,-4.040463
717,-4.4729342,2.310495,-4.1312017
718,-4.511496,2.0301318,-4.096931
719,-4.993961,1.9479175,-3.6430504
720,-4.103831,2.4328492,-4.1464376
721,-4.332512,2.5684786,-4.091184
722,-4.3448496,2.6617792,-3.8915524
723,-4.419476,3.0313466,-4.126815
724,-4.222136,2.8614159,-4.178466
725,-4.2364364,2.747342,-3.9913344
726,-4.3948865,3.0443852,-3.9660876
727,-4.2921143,2.7742627,-4.0315285
728,-4.5249033,3.2145188,-4.1820216
729,-4.11509,3.3062387,-4.1338353
730,-4.480692,3.380107,-4.1136084
731,-4.3286047,3.6638906,-4.0411124
732,-4.7042265,4.2510853,-4.3854394
733,-4.489139,4.2581425,-4.4003353
734,-4.754598,4.162023,-4.498627
735,-4.321099,4.465434,-4.830652
736,-4.4455314,4.3380966,-5.059408
737,-4.8186994,4.7041287,-4.7087116
738,-4.4753027,5.1614833,-4.638144
739,-4.692121,5.9340925,-4.8021607
740,-5.12227,7.3302765,-4.6559553
741,-5.3443933,10.824146,-4.306051
742,-5.699136,15.332429,-4.228217
743,-6.962382,25.181616,-5.5762763
744,-5.970565,29.632412,-4.8342457
745,-5.424521,35.890858,-5.987587
746,-5.142776,41.813732,-6.0638824
747,-2.834413,45.212173,-5.2069554
748,-3.305254,44.612583,-5.9857826
749,-4.979531,36.835846,-7.235295
750,-4.322622,32.67527,-7.281158
751,-4.4833465,29.612423,-7.6575418
752,-4.554409,24.932777,-8.007821
753,-4.0828905,21.823296,-8.534677
754,-3.3483999,20.188046,-9.31298
755,-3.7329116,21.476944,-9.987001
756,-4.9059505,25.347347,-10.221806
757,-5.419462,30.352184,-10.232927
758,-6.1025705,32.26218,-11.320175
759,-7.8902025,38.030346,-11.414661
760,-5.880038,45.173336,-10.92332
761,-5.0787234,46.508858,-9.882804
762,-6.1052375,44.08718,-10.007567
763,-5.741358,37.055717,-7.7584243
764,-4.3827615,32.755123,-7.745161
765,-3.8132124,28.969114,-7.418381
766,-5.869908,19.282547,-7.4952555
767,-5.6082287,15.975475,-7.176595
768,-4.5242686,10.851565,-6.083276
769,-4.58399,7.5179276,-5.785166
770,-2.889343,1.9656465,-4.6058455
771,-3.2862432,-0.69046086,-4.6551437
772,-3.3266892,-2.4828918,-3.9189396
773,-3.327751,-3.479652,-3.7040281
774,-3.6094813,-3.7297773,-3.419641
775,-3.5341637,-3.4747112,-3.2664018
776,-3.2522354,-2.4542916,-3.1277142
777,-3.1400874,-1.6271454,-2.9024785
778,-2.8180816,-1.1053579,-2.8797152
779,-3.1705036,-1.1975415,-2.9504018
780,-3.640082,-1.1455404,-3.3476455
781,-3.6836095,-0.53339964,-3.3484788
782,-3.423159,0.23953275,-3.1397674
783,-3.4275327,0.33063167,-3.1276321
784,-3.4607756,0.46475458,-3.237708
785,-3.6337678,-0.09891427,-2.9901578
786,-3.7572052,-0.12776089,-3.012149
787,-3.3157337,-0.12543172,-3.1876333
788,-3.197723,-0.109889306,-3.1823902
789,-3.157718,-0.051128924,-3.1114159
790,-3.5921993,0.3089157,-3.3085914
791,-3.7166464,-0.07136755,-2.9759007
792,-3.686694,1.0973097,-2.7717004
793,-3.8129056,1.3169895,-3.0418756
794,-3.6438951,1.1299762,-3.0040655
795,-3.607937,1.0033303,-2.9292016
796,-3.4868839,1.1750453,-3.0090625
797,-3.952358,0.67111623,-2.7252736
798,-3.6294668,0.50287366,-2.6970434
799,-3.5691004,0.31568107,-2.5690186
800,-3.640959,0.996997,-3.0051353
801,-4.184396,0.9998603,-2.911546
802,-4.226486,1.0222515,-2.8544407
803,-3.7981253,1.192356,-2.9735367
804,-3.6634328,0.868656,-3.4249954
805,-3.528741,1.0982914,-3.279632
806,-3.556148,1.590997,-3.4117846
807,-3.4489377,1.5437284,-3.26114
808,-3.9663665,2.2362914,-3.4511068
809,-4.2817855,3.564908,-3.53722
810,-4.6836433,5.9334393,-3.383191
811,-4.7397523,9.590593,-2.7785523
812,-5.3079348,13.478248,-2.9283445
813,-5.3693905,22.74313,-3.836705
814,-3.0133073,29.52432,-2.446202
815,-4.912237,33.925377,-3.1276414
816,-3.012267,39.489433,-2.483358
817,-1.1687546,44.431194,-1.7602444
818,-1.1095842,43.217026,-2.4508603
819,-2.9057105,37.262047,-3.060843
820,-3.806175,32.633152,-4.1054416
821,-3.656907,27.711226,-4.3744235
822,-4.4776354,23.085438,-4.7143784
823,-3.7265563,19.756844,-4.9093757
824,-3.2878501,17.83707,-4.622522
825,-2.9662225,20.96304,-4.451771
826,-3.1144638,23.928326,-4.50057
827,-2.8278303,28.232388,-5.496956
828,-4.119745,31.644707,-6.4342656
829,-3.9893477,40.403187,-6.5212607
830,-3.294384,44.275326,-7.0151668
831,-4.0395885,45.480495,-8.389481
832,-3.6426072,46.22464,-8.19275
833,-3.2469602,43.766434,-8.309728
834,-4.3583045,33.30978,-6.873249
835,-4.6933217,28.844088,-6.425939
836,-5.0203657,22.874464,-6.383951
837,-5.6938605,18.11656,-7.27604
838,-5.066405,13.699991,-6.721952
839,-4.0819993,5.5030346,-5.991362
840,-4.055085,2.994343,-5.6539807
841,-3.5969884,1.2591065,-5.512264
842,-3.927059,0.43910435,-5.0091343
843,-3.9443626,-0.7813415,-4.2345634
844,-4.3340697,-1.4342717,-3.976594
845,-4.7700653,-1.562901,-3.9255657
846,-4.564773,-1.261814,-3.172626
847,-4.5521307,-0.82275254,-2.9166844
848,-4.843999,-0.5090873,-2.6282554
849,-4.8515987,-0.13231274,-2.2095208
850,-4.782225,0.15372056,-2.3515043
851,-4.3928423,0.018269027,-2.2531343
852,-4.172046,0.1254046,-2.7447834
853,-4.087249,-0.2903818,-2.889931
854,-4.024253,-0.15742369,-2.9337406
855,-4.090695,0.03301322,-2.6147678
856,-4.154287,-0.0760199,-2.5429852
857,-4.046722,-0.050196975,-2.7757196
858,-3.893037,-0.0072472887,-2.8735173
859,-4.030007,0.007617955,-2.9246168
860,-4.1152825,0.042553995,-2.810649
861,-3.9921474,-0.08089158,-2.9941597
862,-3.5427835,-0.20305263,-2.8491466
863,-3.9302607,0.046205662,-2.937658
864,-4.016733,0.06673103,-2.6521568
865,-4.3721333,-0.27115116,-2.78738
866,-4.19881,-0.35288385,-2.8735383
867,-4.382664,-0.40746456,-2.811388
868,-4.515025,-0.2825208,-3.0117292
869,-4.6475434,-0.24162614,-2.8768692
870,-4.763086,-0.41212395,-2.8880668
871,-4.1410785,0.07938147,-2.8793197
872,-3.8898096,0.30220303,-3.060371
873,-4.0742035,0.24988401,-3.1788607
874,-4.009643,0.43863845,-3.2860267
875,-3.9443743,0.5668499,-3.194444
876,-3.9613013,0.49539095,-2.9368653
877,-4.2043457,0.88490665,-2.6903508
878,-3.8693988,0.43586335,-2.8008225
879,-3.9052699,0.8958838,-3.087577
880,-3.8215792,1.057216,-3.0657191
881,-3.7948854,1.2674967,-3.0989208
882,-4.152954,1.2471285,-3.0932927
883,-4.051692,1.2576662,-3.5970137
884,-4.6169252,1.8118916,-3.6447108
885,-5.0429735,2.2022681,-3.826516
886,-5.289191,2.3586202,-3.8631537
887,-5.165279,2.5984182,-3.9458506
888,-5.4472613,5.9240294,-4.4132876
889,-5.7093334,9.973664,-3.319078
890,-6.186745,15.211138,-2.8685358
891,-6.7605257,21.09682,-3.8679779
892,-5.915622,27.676682,-4.436465
893,-4.562752,38.895912,-3.7611673
894,-3.3909328,43.850235,-3.27122
895,-2.236996,49.785084,-2.896742
896,0.06577181,50.298176,-1.714878
897,-2.228127,45.105286,-4.4708247
898,-4.332926,39.245537,-5.1854677
899,-4.64063,35.811996,-5.39944
900,-3.2209558,29.382414,-5.1395164
901,-2.6087425,28.152843,-5.0940294
902,-2.5408807,28.097069,-5.3958254
903,-2.5441103,29.940742,-5.7908545
904,-4.4772863,36.85201,-6.465462
905,-5.4671764,38.987164,-6.2549047
906,-4.6946483,44.11938,-7.2362785
907,-6.1508765,49.205666,-9.302919
908,-6.4836426,54.82111,-9.946695
909,-6.380514,57.62142,-10.779757
910,-7.552022,47.862865,-10.944198
911,-7.730443,38.49119,-10.012133
912,-7.549033,33.719837,-9.846013
913,-7.2782135,28.405046,-8.630948
914,-7.0016017,22.97902,-7.929715
915,-7.842921,18.386587,-8.677709
916,-6.4927053,10.286838,-7.4612074
917,-5.552774,6.827488,-7.0195193
918,-5.490203,4.0338874,-6.872213
919,-5.2149563,2.771592,-6.6796765
920,-3.7001626,0.31115055,-6.3612447
921,-3.6116421,-0.36244893,-5.694738
922,-3.637959,-0.4037897,-5.830987
923,-3.5315948,-0.43827033,-4.6751456
924,-4.4991837,0.5043911,-4.9534125
925,-4.3673677,0.7858366,-3.8805478
926,-4.0249314,0.9639422,-4.338647
927,-3.9546711,0.6743265,-4.2331448
928,-3.9437513,0.5348626,-4.314625
929,-3.748354,0.34767482,-4.5181184
930,-3.6914759,0.3634301,-4.4351482
931,-3.6581304,0.74043703,-4.3917027
932,-3.902466,0.7958383,-4.4265566
933,-3.6699214,0.86620015,-4.2937107
934,-3.7062814,0.969995,-4.2961373
935,-3.2363815,0.9431319,-4.584639
936,-3.406477,1.1759205,-4.2827497
937,-3.21928,1.2310437,-4.385018
938,-3.08161,1.038073,-4.4128346
939,-3.252832,1.156961,-4.169639
940,-3.282265,1.0346298,-4.1250896
941,-3.2173126,1.0712694,-4.126136
942,-3.1555223,1.4545561,-4.397052
943,-2.970786,1.4988079,-4.448951
944,-3.2521951,1.550326,-4.3378215
945,-3.2973397,1.7708193,-4.4526167
946,-3.4999878,1.9452126,-4.418694
947,-3.4048243,1.8311883,-4.598459
948,-4.045112,1.7824486,-4.284796
949,-3.7021432,2.4425519,-4.4631786
950,-3.8618352,2.1022165,-4.570527
951,-3.8792386,2.1414711,-4.362491
952,-3.9901514,2.3667629,-4.4243517
953,-4.0969596,2.4893677,-4.3646665
954,-4.168699,2.6796153,-4.4919925
955,-4.2604427,2.9142869,-4.4345727
956,-4.2521124,3.5248468,-4.687295
957,-4.322028,3.8464806,-4.673598
958,-4.4738727,3.9632738,-4.5982833
959,-4.4495935,4.139701,-4.9634237
960,-4.9122443,3.7917366,-4.5837975
961,-4.466636,3.8597095,-4.8444343
962,-4.4731064,4.2065043,-4.814409
963,-4.667442,4.2494607,-4.817045
964,-4.6131873,6.039823,-4.936176
965,-5.041967,8.518784,-4.815219
966,-6.1587,13.942821,-3.783843
967,-6.1005387,23.826675,-4.686615
968,-5.703866,31.332125,-5.889578
969,-5.7176023,37.28625,-4.9346204
970,-3.585696,41.95063,-4.325595
971,-2.6894324,49.24009,-3.4506662
972,-0.58725923,52.64316,-3.2502964
973,-0.46049336,44.35035,-3.802401
974,-2.3947935,39.579086,-4.1212497
975,-3.4207244,35.391197,-5.07168
976,-2.9875472,33.295235,-5.0161395
977,-2.7387724,31.404175,-4.738577
978,-1.4671535,30.392267,-4.572334
979,-1.3714173,31.370575,-4.234673
980,-1.9399006,38.715435,-3.0475593
981,-0.28146622,43.136467,-1.7562326
982,-1.1908523,47.826847,-3.3490305
983,-2.2551029,52.159447,-2.658495
984,-4.4771395,52.841858,-5.288998
985,-3.4677322,50.289787,-4.9177246
986,-3.235811,40.400864,-4.4056344
987,-4.0833397,35.275436,-4.0643134
988,-3.7089796,31.457262,-3.3621547
989,-5.5634227,21.256552,-2.762458
990,-5.751858,16.782757,-2.400031
991,-5.9959154,12.304784,-2.5571468
992,-5.211477,7.5650215,-2.2755432
993,-4.3289714,4.2029543,-2.4779594
994,-4.3725514,1.0654103,-1.8948417
995,-4.356583,-0.48952362,-2.0834775
996,-4.33719,-2.8797169,-1.9315679
997,-4.2645187,-2.9699104,-1.8432273
998,-5.030981,-2.714416,-1.5792391
999,-5.3876486,-2.37987,-1.6445932
1000,-5.5826807,-2.1520517,-1.183606
1001,-5.9180713,-1.8680873,-1.1241834
1002,-6.3501973,-1.7447284,-1.0059643
1003,-6.218873,-1.5918708,-1.0241902
1004,-6.3240743,-1.4911329,-0.69394964
1005,-5.936657,-1.5590655,-0.87087095
1006,-5.9763455,-1.2836921,-1.3710012
1007,-6.1564603,-0.9537522,-1.2737873
1008,-5.8252587,-0.8884783,-1.3910834
1009,-5.9166727,-0.7058049,-1.6851593
1010,-6.0780406,-0.68248415,-1.9793451
1011,-6.436641,-0.68975776,-2.0833774
1012,-5.5546613,-0.5398206,-2.1172698
1013,-6.2188373,-0.05078412,-2.113078
1014,-6.339502,-0.20657954,-2.1590729
1015,-5.987373,0.118247405,-2.1689467
1016,-5.470811,0.015386605,-2.0638928
1017,-5.2876925,0.3022088,-2.0779662
1018,-5.545434,0.38981822,-2.2818272
1019,-5.7946067,0.64457583,-2.3983226
1020,-6.165773,1.0479606,-2.5406215
1021,-5.75868,0.887863,-2.4851303
1022,-6.169545,0.7867996,-2.4010878
1023,-5.8264694,0.85069364,-2.290557
1024,-5.442031,0.8311164,-2.2160175
1025,-5.4161077,0.9632257,-2.2719326
1026,-5.52117,1.0209919,-2.3864248
1027,-5.722631,0.9763983,-2.5378125
1028,-5.895619,1.497074,-2.2566218
1029,-5.6481295,1.4214911,-2.229815
1030,-5.452485,1.5765444,-2.29604
1031,-5.9922,1.918435,-2.2957892
1032,-5.979985,2.0766976,-2.196229
1033,-6.049687,2.2962086,-2.499371
1034,-5.9826603,2.4703686,-2.4835033
1035,-6.227806,2.4217489,-2.811007
1036,-6.3827224,2.500483,-2.8893187
1037,-6.6885448,3.005671,-2.787201
1038,-6.553989,3.2195702,-2.690375
1039,-6.9370165,3.8893385,-2.7963576
1040,-7.4942617,8.273027,-2.255146
1041,-7.22489,13.2217,-2.1045337
1042,-7.970355,17.922134,-3.7294667
1043,-9.089665,23.983633,-6.0512033
1044,-10.238194,33.480995,-8.218347
1045,-9.374125,37.50896,-7.5661683
1046,-8.94942,39.60461,-8.896319
1047,-7.257239,39.63728,-8.861068
1048,-7.889877,37.91902,-8.222147
1049,-8.598241,30.13037,-8.6040125
1050,-6.9980717,27.007973,-7.8927355
1051,-7.472617,25.272364,-7.489354
1052,-6.5253687,24.37243,-7.133544
1053,-5.820008,27.90242,-6.982237
1054,-6.151216,31.892435,-7.0933857
1055,-5.5173225,36.301926,-6.598031
1056,-4.5996284,40.65015,-7.6270704
1057,-5.152755,46.68834,-8.1831045
1058,-4.272799,51.427643,-7.774615
1059,-6.109817,51.770653,-9.708568
1060,-5.6842194,44.676224,-8.214299
1061,-5.69205,37.13804,-6.7967653
1062,-6.0515146,29.906685,-5.819938
1063,-6.239778,24.84948,-5.906403
1064,-6.8992176,19.152737,-6.0994916
1065,-5.9262185,9.281039,-4.5906496
1066,-4.480914,5.4672046,-4.4998574
1067,-3.3980408,2.796585,-4.4506216
1068,-3.2785099,0.81833136,-3.5010767
1069,-3.903255,-1.9272543,-3.3237925
1070,-4.2300096,-2.113563,-3.0412714
1071,-4.0281835,-1.6476166,-2.8909464
1072,-3.6504855,-1.3915497,-2.763729
1073,-3.9636388,-1.3185325,-2.2954757
1074,-4.223753,-0.6921258,-2.564504
1075,-4.0004873,-0.21247438,-1.9869981
1076,-4.216794,0.11665492,-2.1352684
1077,-4.3143225,-0.06566241,-2.0882812
1078,-3.9452922,-0.41655025,-2.0731971
1079,-3.9934413,-0.43245336,-2.0435936
1080,-3.629321,-0.002705947,-2.2633557
1081,-3.6599455,0.4997653,-2.400783
1082,-3.8687766,0.55359787,-2.6512353
1083,-4.1571574,0.88151866,-2.7420008
1084,-3.7744324,1.0609858,-2.7045805
1085,-4.021085,0.87988025,-2.6712854
1086,-3.9474528,0.90464956,-2.5833783
1087,-3.6985042,0.6826622,-2.4115672
1088,-3.935101,0.91733295,-2.4468584
1089,-3.8522696,0.86838675,-2.4334815
1090,-3.6284268,0.65230936,-2.447827
1091,-3.872494,0.6861482,-2.5377185
1092,-4.0319047,1.0012343,-2.5241852
1093,-4.5909095,0.9281027,-2.4738111
1094,-4.3660426,1.2326207,-2.6958156
1095,-4.548787,1.3999646,-2.4562094
1096,-4.568356,1.2787594,-2.426087
1097,-4.3294234,1.4333404,-2.4938862
1098,-4.4359655,1.5269061,-2.4655232
1099,-4.5511684,1.8878947,-2.4780767
1100,-4.8699827,1.7450347,-2.5954056
1101,-4.772859,1.7663995,-2.6733534
1102,-5.058872,1.7851229,-2.8012557
1103,-4.7136374,2.1203313,-2.8378634
1104,-5.061706,2.6435986,-2.8884559
1105,-5.2700987,4.5520186,-2.9686544
1106,-5.305373,8.444732,-2.5625815
1107,-6.1394672,14.444198,-1.582706
1108,-6.2435794,26.287886,-2.2573354
1109,-5.5475464,32.849335,-2.0726311
1110,-5.2123833,38.30288,-0.9412017
1111,-3.6641347,44.153294,-0.8382417
1112,-1.321904,46.577915,-1.5564941
1113,-1.3359479,44.693714,-2.4025383
1114,-4.028625,34.521767,-3.3570457
1115,-3.4093578,30.724516,-2.9344344
1116,-3.6741552,25.698004,-3.6876588
1117,-3.1944962,23.255434,-3.9585435
1118,-2.6190104,20.62064,-3.6852663
1119,-2.7277954,21.16685,-3.8675768
1120,-2.0286582,29.646498,-2.6272566
1121,-2.453824,33.861423,-3.2455738
1122,-3.084739,40.238678,-3.4815762
1123,-1.5376318,43.704975,-2.0544274
1124,-3.6974669,54.278904,-5.1319304
1125,-4.7971406,51.777287,-6.4676633
1126,-3.0466273,48.993774,-5.166162
1127,-3.3205385,39.981438,-4.9479513
1128,-4.5240397,34.400303,-4.017226
1129,-3.0826678,24.32033,-3.963541
1130,-3.102483,18.678162,-4.2762074
1131,-3.5307982,14.531048,-4.29741
1132,-3.2359695,10.712205,-3.185161
1133,-3.555881,7.176788,-3.1961033
1134,-2.9215095,3.8872898,-3.1195467
1135,-2.4495382,1.6807805,-2.8023176
1136,-2.906741,-0.47601423,-2.0258057
1137,-2.7802365,-0.7962087,-1.8420837
1138,-3.2866404,-1.7140613,-1.9434452
1139,-2.943325,-1.0098631,-2.0381143
1140,-3.9858,-1.769061,-1.9850457
1141,-3.5362756,-1.7881866,-1.8252053
1142,-4.5042295,-0.883299,-1.36702
1143,-4.975011,-0.29774207,-1.2649373
1144,-5.043168,-0.023965653,-1.0289651
1145,-4.660087,-0.030611552,-1.2868541
1146,-4.1981673,-0.70971674,-1.0819904
1147,-4.2654366,-0.81562185,-1.0766958
1148,-4.1239085,-0.78378385,-1.1105576
1149,-4.1268497,-0.67925054,-1.2017163
1150,-3.9569154,-0.118101954,-1.3467485
1151,-4.189324,-0.37498116,-1.3583157
1152,-4.236093,-0.73889726,-1.6664656
1153,-3.45834,-0.5059498,-1.6018306
1154,-3.8066618,-0.18817647,-1.5886034
1155,-3.8886454,-0.17492756,-1.6335528
1156,-3.4513342,-0.51707375,-1.5876288
1157,-3.5771399,-0.32949847,-1.5505915
1158,-4.149008,-0.09358327,-1.6705123
1159,-4.0633354,-0.3880201,-1.5111252
1160,-3.738091,0.00037770736,-1.7229965
1161,-3.9806921,0.24098752,-1.7479113
1162,-4.24342,0.1030551,-1.8045464
1163,-4.221805,-0.006084913,-1.722036
1164,-3.968972,0.3865468,-1.4740523
1165,-3.7777476,0.1811529,-1.6068816
1166,-4.039581,0.33710033,-1.5255623
1167,-5.098708,0.6707783,-1.4677347
1168,-5.2104716,0.7665929,-1.5139052
1169,-4.727249,0.97442,-1.7772796
1170,-4.571601,0.44119576,-1.9921422
1171,-4.374984,0.8372975,-1.6796397
1172,-3.6768703,0.57398224,-1.5656924
1173,-3.876331,0.5514859,-1.5573331
1174,-3.9292176,0.99915355,-1.9679388
1175,-3.8554022,0.73356146,-1.7203995
1176,-3.9186287,0.7704438,-2.0213885
1177,-4.1552496,1.1167501,-2.0329938
1178,-4.161152,1.1625123,-1.912838
1179,-4.048715,2.1249423,-2.0308077
1180,-4.0167794,2.8075497,-2.105297
1181,-4.533843,4.241004,-2.1260102
1182,-5.0018673,7.695643,-1.9132636
1183,-5.791609,11.962069,-1.8102117
1184,-5.6774583,22.918573,-2.1941473
1185,-4.931127,29.631828,-2.1611705
1186,-5.021545,33.360195,-2.2243693
1187,-4.257901,37.209896,-1.4886078
1188,0.7027851,40.52039,-0.631081
1189,1.399031,41.942276,0.21379998
1190,-2.4731605,35.002277,-1.1695328
1191,-4.466645,32.27554,-2.106176
1192,-4.6722956,28.51298,-3.2183685
1193,-4.88308,23.595346,-3.6908798
1194,-4.5378466,20.210194,-4.465544
1195,-4.235829,21.7355,-4.7438707
1196,-4.6133704,23.283035,-4.404747
1197,-4.677321,27.393553,-4.0745063
1198,-4.3189034,32.07165,-4.138147
1199,-3.968878,41.638012,-4.032877
1200,-2.5784862,45.871418,-4.304012
1201,-1.6017748,51.661175,-3.2241416
1202,-1.0139846,51.981003,-2.9724102
1203,-0.45760676,52.02156,-3.1726177
1204,-1.6736727,48.09391,-4.460776
1205,-4.7880464,39.73024,-5.2469673
1206,-4.044075,30.753275,-3.405995
1207,-3.398993,22.658754,-3.819389
1208,-5.2048144,17.586628,-3.7509308
1209,-4.8490944,6.4984756,-3.9457033
1210,-3.0097148,1.779771,-2.90775
1211,-2.2818189,-1.9683129,-3.376744
1212,-2.8981557,-5.2425585,-3.1149604
1213,-3.34676,-7.4566145,-2.4620628
1214,-3.5854182,-8.621949,-2.6755607
1215,-3.5024493,-9.2425,-2.8282895
1216,-3.5227637,-8.384681,-1.8725784
1217,-4.0967784,-7.5374274,-1.8865318
1218,-4.1759267,-6.6358614,-1.6697687
1219,-4.224551,-5.729119,-1.4660182
1220,-4.184659,-5.1938286,-1.5612369
1221,-4.2540627,-4.2962117,-1.5058116
1222,-4.6803255,-2.973986,-0.6265224
1223,-4.423932,-2.0888383,-1.110748
1224,-4.0428,-1.951934,-1.315875
1225,-4.1175675,-1.6103314,-1.8260815
1226,-3.6985822,-1.5089635,-1.6715374
1227,-3.579468,-1.3387941,-1.8116628
1228,-3.5757906,-1.3948535,-1.8773545
1229,-4.220364,-1.6876987,-2.0942829
1230,-4.0634456,-1.691001,-2.1618254
1231,-4.0519457,-1.8133317,-2.2748413
1232,-4.4382873,-1.6633215,-2.0508385
1233,-4.3883157,-1.5961827,-2.0305996
1234,-4.4051785,-1.4680172,-2.05042
1235,-4.503978,-1.575952,-2.021317
1236,-4.2612467,-1.4841261,-2.0826976
1237,-4.2685843,-1.4898558,-2.010328
1238,-4.1714873,-1.0639341,-1.9825244
1239,-4.2494326,-1.1196926,-2.081928
1240,-4.145558,-0.81392395,-2.00664
1241,-4.3038087,-0.8265942,-1.9636278
1242,-4.5944033,-1.0216757,-1.7718682
1243,-4.7666383,-0.99751204,-1.3797317
1244,-4.7227087,-0.7071305,-1.3472923
1245,-4.05782,-0.76699895,-1.7374535
1246,-4.1601167,-0.79355085,-1.9449897
1247,-4.076302,-0.9277085,-1.9415869
1248,-3.6931014,-0.5117989,-1.9170114
1249,-4.098623,-0.42120844,-2.240692
1250,-3.7116506,-0.14299399,-1.9218187
1251,-4.03532,-0.28109467,-2.1697376
1252,-3.7869282,0.0033357567,-1.8599777
1253,-3.7287982,0.3425195,-1.9293758
1254,-4.3837953,2.0747035,-2.341951
1255,-4.770144,5.910105,-2.5479343
1256,-4.9455624,11.289832,-1.4489958
1257,-5.953867,21.355734,-3.3846822
1258,-4.755417,26.987408,-2.8912623
1259,-4.722161,31.927008,-2.9967794
1260,-3.1831667,34.440823,-4.806961
1261,-1.9745703,36.544598,-4.2084684
1262,-3.0960095,35.368248,-4.8988447
1263,-3.1818926,32.942856,-4.7171073
1264,-3.1880236,23.002655,-4.8620996
1265,-3.6812987,18.761702,-4.756405
1266,-3.750826,14.590427,-3.9517772
1267,-3.2574706,10.481322,-3.7518606
1268,-2.5580635,7.0306344,-3.6028209
1269,-1.6856436,5.301431,-4.521985
1270,-2.915186,9.3771515,-4.2485085
1271,-3.3946543,14.933651,-3.6884112
1272,-3.5711403,18.798613,-5.17803
1273,-4.315434,23.485193,-5.141713
1274,-3.9588335,30.801077,-3.9206302
1275,-3.7070389,40.046726,-3.377072
1276,-1.0394715,43.70538,-4.0655766
1277,-0.41865152,45.19398,-3.9551396
1278,-0.70810646,43.14384,-3.6088262
1279,-1.0545818,39.770447,-3.5637953
1280,-2.8626783,31.185322,-3.1015007
1281,-3.745211,25.149796,-3.9011729
1282,-3.8756025,20.904222,-4.5001855
1283,-4.271698,16.975727,-3.9394693
1284,-4.6528955,12.366629,-3.6745923
1285,-3.3250606,8.11751,-2.8165839
1286,-3.682034,2.8129354,-2.476177
1287,-3.9443703,1.0046561,-3.5870094
1288,-4.5702615,-0.1289068,-3.4133656
1289,-4.446221,-1.1579472,-2.8697543
1290,-4.478739,-0.9076262,-2.76266
1291,-4.366588,-0.6407043,-2.8302505
1292,-4.8473587,-0.13705519,-3.0207877
1293,-4.684011,0.49713492,-2.7372396
1294,-4.359885,0.3020292,-2.5654583
1295,-4.6805058,0.8345518,-2.2385092
1296,-4.395588,1.1308572,-2.1692793
1297,-5.1759133,1.2642864,-1.8699119
1298,-5.3873086,1.1558914,-1.2729158
1299,-5.684252,1.0101154,-1.1700029
1300,-5.862412,0.9086815,-1.8486333
1301,-5.634353,1.0409389,-1.6361669
1302,-4.9543734,0.6922693,-1.6718334
1303,-4.6121283,0.98509866,-1.6762533
1304,-4.362611,0.7897787,-1.5103642
1305,-4.2612267,0.8386778,-1.3204899
1306,-4.2323685,0.7304576,-1.39129
1307,-4.1821446,0.73851305,-1.2265439
1308,-4.2211995,0.79666376,-1.7692876
1309,-3.7267559,0.7688495,-1.8202826
1310,-4.4319644,0.8031063,-1.9179417
1311,-4.4789715,0.7968022,-1.8291043
1312,-4.400254,1.075523,-1.9594631
1313,-4.297023,1.0664195,-1.9300028
1314,-4.3080125,1.1690514,-1.9223802
1315,-4.118174,1.323648,-1.9694568
1316,-4.0975604,1.1532043,-1.9372736
1317,-4.6395683,1.3837217,-1.8564196
1318,-4.6808147,1.766473,-2.1585405
1319,-5.164869,1.4337496,-1.7990786
1320,-5.1355352,2.6853395,-2.3317595
1321,-5.6182494,2.4248788,-1.9849814
1322,-5.392048,2.9738815,-2.172407
1323,-5.6785073,2.9644353,-2.3060083
