,x,y,z
51,1.7648854,-1.4116443,-6.622883
52,2.4260538,-1.534736,-5.9589543
53,2.4314795,-1.4890941,-4.9685273
54,2.4882255,-1.5845193,-3.3845854
55,1.7138358,-1.2649097,-2.732875
56,1.8899224,-1.5659826,-1.7885591
57,1.4941213,-1.5083739,-1.5430145
58,1.3502033,-1.3230126,-1.5176616
59,2.311467,-1.5387818,-3.6651845
60,2.3657215,-2.2175176,-5.784935
61,2.283796,-1.5617234,-8.863504
62,2.8888087,-1.0451235,-11.664947
63,2.264394,-0.8197297,-15.232699
64,2.4385362,0.13753961,-18.704067
65,2.183894,-0.9364052,-21.301184
66,0.2114788,-2.7377021,-23.307562
67,-0.03301567,-3.135946,-22.049597
68,0.5167769,-3.2215712,-20.327608
69,0.9132751,-2.717266,-17.793987
70,1.0145191,-3.1833034,-11.107337
71,1.0539244,-3.1998115,-9.111766
72,1.4376403,-2.6663027,-6.823184
73,2.015368,-3.5424268,-6.427184
74,1.98712,-4.309485,-7.024306
75,2.9926705,-4.836025,-12.525115
76,4.168601,-3.9777336,-16.076475
77,5.8580203,-3.589633,-19.982937
78,5.27791,-2.8208003,-23.396845
79,4.968126,-2.8229296,-25.520247
80,4.046241,-3.1472828,-27.17998
81,3.1335938,-4.210357,-28.095287
82,4.085275,-3.095237,-25.40933
83,4.965721,-3.446899,-23.259584
84,4.6904764,-3.9994054,-20.852718
85,4.29343,-4.4166126,-18.469461
86,3.4753256,-4.3774643,-16.502481
87,2.8972445,-4.6260233,-11.985173
88,2.4509714,-4.3920627,-9.691761
89,2.8155117,-4.3168287,-7.4746537
90,1.9947981,-4.496543,-6.375283
91,1.6694926,-4.6517754,-5.1057878
92,1.4404329,-4.6031194,-5.1856165
93,1.5520403,-4.7406344,-4.7636147
94,2.2552102,-4.560984,-4.7511277
95,1.755596,-4.863149,-4.3819456
96,1.573479,-4.0209727,-5.0678205
97,1.0072097,-4.27884,-5.033879
98,1.0670582,-4.575722,-4.85899
99,1.33096,-4.9020405,-4.4380226
100,1.3505803,-5.008747,-3.514016
101,1.2330227,-5.258437,-2.9844904
102,0.9385501,-4.987579,-2.5181053
103,0.8169193,-5.11408,-3.204562
104,0.554,-4.8270636,-2.882165
105,0.70421064,-4.9101715,-3.0516784
106,0.7970302,-4.8572125,-3.1099672
107,0.64142895,-4.5755033,-3.6680868
108,-0.1727977,-4.253968,-3.8933275
109,0.26781395,-4.262565,-4.2817464
110,0.32239887,-3.8010676,-3.917481
111,-0.17969555,-3.867011,-4.265758
112,0.037997037,-3.5171623,-4.1636405
113,-0.1789519,-3.4392798,-4.301012
114,-0.107288845,-3.5779877,-4.307816
115,-0.024773449,-3.4851613,-4.4029207
116,0.059055492,-3.5423682,-4.3941975
117,0.24314867,-3.44125,-4.6314974
118,0.5260664,-3.0097294,-4.808241
119,0.47893414,-3.019951,-4.919705
120,0.7180533,-3.4564784,-5.2006893
121,0.6309337,-3.1596127,-5.2232623
122,-0.33276558,-3.54606,-5.7922754
123,0.67362154,-2.8568158,-7.2494574
124,0.60713226,-2.8576174,-8.49325
125,0.49820983,-2.224992,-9.881243
126,0.1706415,-2.0594335,-11.753767
127,-0.24442087,-2.110292,-15.041547
128,0.004733488,-2.326651,-18.007427
129,-0.12694372,-3.0947835,-20.853012
130,-1.2289844,-5.2472553,-21.87704
131,-0.8323186,-6.155456,-21.291025
132,0.35216647,-5.5128083,-20.781446
133,1.0764785,-5.9343953,-18.478558
134,1.6330321,-6.3487453,-15.284665
135,3.5528848,-8.222778,-9.973695
136,2.6213439,-9.978822,-6.842393
137,2.7571106,-10.679973,-5.251746
138,2.3558636,-11.1250515,-4.452207
139,1.9305881,-11.124705,-3.744043
140,2.0929048,-11.278072,-4.4519706
141,3.0713384,-10.84662,-6.2072787
142,3.5118282,-9.956777,-9.027865
143,2.8651092,-9.53371,-12.303647
144,4.9427094,-7.986598,-15.809022
145,3.2446072,-7.3623533,-18.788698
146,1.7555,-6.867217,-25.456408
147,1.5870355,-7.361886,-26.800611
148,1.6351209,-6.7865353,-26.377962
149,1.9919122,-7.596532,-26.29418
150,1.3011955,-7.1672473,-25.041107
151,1.9644259,-6.8027554,-22.614119
152,1.202533,-6.9756756,-20.61261
153,1.3206544,-7.934515,-19.444603
154,2.7560377,-7.8596125,-17.884592
155,3.2477138,-8.889578,-15.073062
156,3.852295,-8.402117,-12.6666355
157,3.5170248,-8.460893,-11.097081
158,3.4963372,-8.408899,-9.908403
159,2.9736722,-7.972954,-8.484608
160,2.590894,-7.840273,-7.2607203
161,2.5733044,-7.682338,-5.3227663
162,2.233559,-7.898228,-4.9587374
163,2.295032,-8.956394,-4.8288903
164,1.8083283,-8.537112,-4.5391583
165,1.5035183,-9.238754,-4.1333213
166,1.4657099,-9.852376,-3.7448778
167,1.2781606,-10.4591055,-3.789142
168,1.7704403,-10.346988,-4.0796304
169,1.6393805,-11.613012,-4.358032
170,1.4101462,-11.296583,-4.3028817
171,1.568607,-11.363462,-4.217591
172,1.474322,-10.919008,-4.1561794
173,2.2511392,-10.784539,-4.389893
174,1.9246815,-10.469216,-4.442219
175,1.518859,-10.342337,-4.214994
176,1.3071674,-10.624379,-4.234008
177,1.3736533,-10.279429,-4.2266607
178,1.6418341,-9.802044,-4.115335
179,1.5099134,-9.600215,-4.2235236
180,0.9318349,-9.269301,-4.84216
181,0.79296064,-8.98785,-4.790415
182,0.5681366,-9.31222,-4.7816377
183,0.74173933,-8.986437,-4.787941
184,1.0084982,-8.599124,-5.1094317
185,1.0157737,-8.750147,-5.1200333
186,1.2304964,-8.747273,-5.3364515
187,1.1758091,-8.662055,-5.4205046
188,0.81792337,-8.95522,-5.0993724
189,0.8964539,-8.941909,-5.1263103
190,1.0360051,-8.620577,-5.491753
191,0.965784,-8.776843,-5.452155
192,0.8463056,-8.333174,-5.680573
193,1.0317122,-8.734744,-5.453219
194,1.5264837,-8.364556,-5.5843997
195,0.8298154,-8.81194,-5.4444666
196,1.1962516,-8.661546,-5.6691165
197,1.4894751,-8.743422,-5.734647
198,1.603025,-8.7161255,-5.565645
199,2.3817687,-8.196165,-5.2972565
200,2.5429661,-8.237898,-5.103825
201,2.0905914,-8.4800005,-5.2484226
202,1.7812548,-8.07741,-4.955989
203,1.4597131,-8.002605,-5.1783104
204,1.4663969,-7.6460032,-4.9537325
205,1.964021,-7.8626595,-5.2159576
206,2.4784005,-7.5723977,-5.723359
207,2.5590887,-7.456435,-6.0906744
208,2.5833821,-6.8604107,-5.5461946
209,2.5523825,-7.024151,-5.977942
210,2.0341506,-7.143337,-6.0614266
211,2.1807156,-6.805062,-6.219479
212,2.302041,-6.888408,-6.4933805
213,2.2445545,-7.3792944,-6.2319093
214,2.8167727,-7.72056,-6.964837
215,3.4011416,-7.6374345,-9.33453
216,4.3332644,-7.38202,-16.048721
217,4.6162767,-7.731131,-19.350718
218,4.914799,-7.041661,-22.263956
219,5.4179354,-7.444924,-23.855665
220,4.66874,-9.212028,-23.391562
221,5.231668,-10.634291,-23.21044
222,3.776903,-13.638278,-19.905243
223,3.9958777,-13.143375,-16.833647
224,3.777461,-11.4558525,-13.4246645
225,4.724799,-10.5821495,-9.862411
226,3.0120342,-6.6291275,-2.5048902
227,2.2209785,-5.072673,-0.34825906
228,1.1833198,-3.3164158,1.1449782
229,0.22618912,-1.1459703,2.5553613
230,-0.46941078,0.075495996,2.516846
231,-1.6091661,1.497239,-2.5167627
232,-1.4678167,1.3296092,-6.3347445
233,-3.241733,1.030046,-12.294395
234,-2.2346318,-0.60831326,-19.010345
235,-3.6704698,-1.7369032,-22.887402
236,-3.1448889,-2.198463,-26.01892
237,-3.8096912,-3.3362699,-26.593817
238,-3.1048305,-3.1005282,-24.37538
239,-2.7271116,-2.237602,-21.078667
240,-1.8375846,-1.5373031,-18.927252
241,-1.0928397,-1.6921088,-16.613932
242,-1.6050396,-1.1821083,-10.4549675
243,-1.1732258,-1.0586945,-7.9253964
244,-1.1901349,-1.4086049,-5.657466
245,-1.299956,-2.0109775,-4.4560065
246,-0.9879046,-2.4806309,-2.9143624
247,-0.7103971,-3.8581321,-1.7451915
248,-0.42085424,-4.8519845,0.12739664
249,-1.1486969,-5.0991964,1.3440794
250,-1.2762759,-5.8743663,0.46047977
251,-0.99946207,-5.5057225,0.49153918
252,-1.7991326,-5.6085525,-0.20505029
253,-1.0830187,-5.1817675,-0.35831523
254,-0.9260123,-4.8390565,-0.2337089
255,-0.99248976,-4.6716747,-0.18242043
256,-1.3065872,-4.7716804,-0.107606895
257,-1.3662242,-4.7131677,-0.43850467
258,-1.3485886,-4.754965,-0.85185766
259,-0.749506,-4.635516,-1.3330619
260,-0.542338,-4.4084816,-1.5918685
261,-0.9115034,-4.5122995,-1.7984146
262,-0.29403856,-4.2084055,-2.5546556
263,-0.4088062,-3.8370733,-3.3759344
264,-0.79391783,-3.7795062,-3.6059697
265,-0.700608,-4.368282,-3.494299
266,-0.6530036,-4.2667384,-3.0829093
267,-0.0017220598,-3.899632,-2.7224927
268,-0.36386395,-3.8610127,-2.8028705
269,-0.35706726,-4.0471153,-2.6533518
270,-0.19585064,-3.663287,-3.2548559
271,-0.36274174,-3.9152827,-3.0303106
272,-0.13190061,-3.92259,-3.164978
273,-0.02646403,-4.0046964,-2.9666786
274,0.14904799,-4.172853,-3.2355638
275,0.085701086,-3.8458126,-3.3141985
276,-0.45316282,-4.4762325,-3.5401607
277,-0.06450669,-3.9170685,-3.728125
278,-0.04986224,-4.0696993,-3.66698
279,0.3069638,-4.0505724,-3.7605658
280,0.36008942,-3.830368,-3.5424457
281,0.3851907,-3.9171703,-3.5395792
282,0.61925685,-3.876536,-3.4711266
283,1.0709355,-3.8630486,-3.4319632
284,0.876778,-4.0293546,-3.4814897
285,1.1337199,-4.090152,-3.603339
286,1.2228819,-4.052037,-3.6740353
287,0.93524516,-4.005199,-3.8574739
288,0.9627868,-3.3948965,-3.9879403
289,1.6389134,-3.5048625,-3.7747242
290,1.1866975,-3.7507205,-4.0369835
291,1.4882629,-3.4309168,-4.221427
292,2.2858107,-3.887256,-6.7797184
293,2.9270203,-4.411469,-8.939096
294,4.4234886,-4.827046,-12.468848
295,7.2823668,-6.0248446,-19.507542
296,8.092795,-5.983413,-23.582916
297,8.492714,-5.2487946,-26.573195
298,6.460102,-6.1568284,-28.993145
299,5.2598987,-7.6872263,-28.864672
300,4.013111,-6.965877,-26.889126
301,5.4837527,-5.184707,-24.600023
302,4.511038,-5.4592123,-17.749647
303,4.6189866,-4.20077,-13.583073
304,5.67361,-3.9964328,-10.154384
305,6.2037487,-3.720017,-7.192345
306,6.1770062,-3.4303868,-4.863793
307,5.9874864,-3.6001706,-1.7651987
308,6.108049,-4.527168,-1.8126109
309,5.788406,-5.462543,-2.2149465
310,5.371832,-5.878323,-3.7051954
311,4.8707824,-6.10648,-5.703917
312,4.4635353,-5.0129685,-13.3958435
313,2.9694026,-3.0729485,-17.12765
314,3.2371037,-1.9625924,-20.385963
315,0.9991217,-2.3478355,-22.47134
316,0.35474002,-1.8277313,-24.371054
317,2.011764,-2.5418482,-22.53074
318,3.4262218,-1.5993334,-20.219646
319,2.7488234,-2.1806588,-17.415047
320,3.0920873,-2.1280649,-14.775965
321,3.0460496,-2.2231307,-11.581137
322,3.577583,-2.0430229,-9.361984
323,2.9285061,-2.7382646,-7.1420693
324,2.6128254,-4.2979336,-4.986892
325,2.6710255,-5.1707687,-4.2241144
326,2.3785193,-5.6057644,-3.5283616
327,2.6638165,-6.1436777,-2.9914706
328,2.2634058,-7.007769,-2.7213185
329,2.2049468,-7.1078405,-2.9244285
330,2.1562402,-7.374593,-3.026867
331,2.3821871,-6.919482,-2.9750981
332,2.4650435,-6.9953117,-2.8921738
333,1.8721819,-7.2581334,-2.9391296
334,1.5816869,-6.979455,-3.090831
335,1.6584021,-7.068642,-3.0996954
336,1.5847709,-6.739584,-3.0372472
337,1.50271,-6.2328987,-3.055574
338,1.387878,-5.8683896,-3.3413162
339,1.1460812,-5.611657,-3.105946
340,1.0661843,-4.908812,-3.6861427
341,0.9972704,-4.7493033,-3.7769544
342,0.6955765,-4.728813,-3.5156782
343,0.6792554,-4.7199545,-3.5857515
344,1.0500234,-4.795962,-3.5987039
345,0.72706825,-4.6146984,-3.6149583
346,0.9984108,-4.256668,-3.776316
347,1.5495956,-4.3138843,-3.8634596
348,0.91754687,-4.313364,-4.1962523
349,0.55123115,-4.414308,-4.1369486
350,0.9254624,-3.9636066,-4.2301683
351,0.97372276,-4.0339885,-4.0374646
352,1.302058,-4.142408,-4.3249536
353,1.0485358,-4.246754,-4.515115
354,1.1478422,-3.9946756,-4.5266647
355,1.0992825,-3.8916032,-4.563205
356,1.4759108,-4.305459,-4.737924
357,1.8231708,-4.5364685,-4.853176
358,1.6644715,-4.2874985,-4.6741934
359,2.2842078,-3.8912249,-4.602708
360,2.0078492,-3.755631,-4.877496
361,2.416711,-4.1303687,-4.925545
362,2.0148685,-4.265391,-4.968612
363,2.3685365,-4.2391806,-4.8524656
364,2.0461645,-4.1195674,-5.02236
365,2.1236804,-3.9483075,-4.6834345
366,2.2471209,-4.2528887,-3.5237958
367,2.241537,-4.616038,-3.425565
368,2.0654192,-4.219867,-3.6497343
369,1.9990692,-4.151382,-4.247774
370,1.4314089,-4.4294143,-4.4587736
371,1.7363744,-4.4068623,-4.8483686
372,1.5086931,-4.6502657,-4.849903
373,1.7140676,-4.5574656,-4.842501
374,1.5615082,-4.377991,-4.7349114
375,1.2884448,-3.762769,-4.730926
376,1.0344124,-3.593289,-4.9647675
377,1.2115092,-3.5219038,-5.2674403
378,1.0370259,-3.4364445,-5.2918234
379,1.6619247,-3.188207,-5.360066
380,1.5634737,-3.4136324,-5.5117
381,1.4893546,-3.1249459,-5.7095814
382,1.8658253,-3.8272808,-5.965487
383,2.0173833,-3.4518075,-5.92638
384,2.0562477,-3.7625504,-6.4050226
385,2.4374042,-3.8743923,-6.4812894
386,2.7566245,-4.3222857,-6.9072948
387,3.1469297,-4.489238,-7.9371543
388,3.345413,-6.950868,-12.343111
389,4.320148,-7.7597337,-15.006829
390,4.6053057,-9.094187,-17.362759
391,5.4537396,-11.016738,-23.181616
392,4.4724874,-12.368345,-25.85567
393,4.1377497,-13.54998,-27.15225
394,3.995371,-13.386769,-27.050503
395,3.3598883,-12.259277,-24.739544
396,4.7365093,-10.129263,-22.862642
397,5.5863557,-7.345887,-15.6435585
398,4.873801,-7.4065323,-11.497214
399,4.975327,-6.5407157,-7.751351
400,4.9162984,-4.884397,-5.367248
401,4.0315647,-4.289846,-2.911374
402,3.1802263,-3.3660135,-1.4107074
403,3.1406803,-3.5536716,-1.5683546
404,3.012176,-3.9387007,-3.7570045
405,3.4521728,-4.855098,-7.92878
406,3.2117848,-3.728343,-12.048084
407,2.9526362,-2.6711879,-16.085073
408,3.306195,-0.74337536,-19.947126
409,1.0007803,0.6827837,-22.312708
410,-0.40835023,0.8069401,-25.287535
411,-0.084974326,1.6550881,-25.160002
412,-1.1197895,0.44656983,-24.305605
413,0.09529305,1.2536615,-23.09657
414,0.13039383,0.6305919,-17.629082
415,0.6942608,0.3556712,-14.994464
416,1.1223944,0.36145997,-11.538513
417,1.9880961,-0.20560268,-8.352858
418,2.737069,-1.143985,-5.2552433
419,2.5286148,-1.5302396,-2.0329616
420,1.9629574,-3.4213576,1.7128685
421,1.2681522,-4.382481,1.7710534
422,1.3150085,-4.5774465,2.26943
423,1.0709147,-5.549064,2.7667496
424,1.3397518,-5.94541,2.260799
425,1.600523,-6.2493143,1.9697767
426,1.0831624,-6.814918,1.4986857
427,1.3760147,-6.7239437,1.2409815
428,1.0397605,-6.5823545,1.1981745
429,1.0053785,-6.1835837,1.0677648
430,0.16172394,-6.2246947,0.9023337
431,0.18112287,-6.027017,-0.010079377
432,-0.13134147,-6.0079746,0.6431192
433,0.6464446,-5.6566057,-0.3170418
434,0.62342095,-5.614143,-0.6166896
435,1.0696018,-5.7330766,-1.1624745
436,0.59715575,-5.5946712,-1.075035
437,0.718358,-5.251817,-1.0202608
438,0.6526404,-5.2117844,-1.3523109
439,0.67886704,-5.249608,-1.3801043
440,0.6485813,-4.94927,-1.7386949
441,1.1915127,-4.994875,-1.9785953
442,1.0391986,-4.975548,-2.4720428
443,1.0328733,-5.2061377,-2.3962798
444,0.8799688,-4.9559073,-2.3460643
445,1.043924,-4.5189,-2.6205657
446,1.7136396,-4.950845,-2.2845821
447,2.101618,-4.355796,-2.7255304
448,2.9100573,-4.33253,-2.930285
449,2.5968041,-4.0408206,-2.7704976
450,2.850372,-4.197338,-2.823708
451,2.9406192,-4.5007854,-2.676308
452,2.9848437,-4.4226356,-2.6642666
453,2.494306,-4.38395,-2.8184159
454,2.6275861,-4.4970627,-2.8593316
455,2.8446522,-4.749614,-2.9752636
456,1.7548882,-4.3618374,-2.9842603
457,1.7817694,-4.3341208,-2.8329456
458,1.9644344,-4.4059725,-3.1900315
459,1.983924,-4.182524,-3.1470659
460,2.5534868,-4.1626387,-3.0335946
461,2.9479969,-4.6821713,-3.6098366
462,3.0765636,-5.0541787,-4.441121
463,3.1586306,-4.727303,-4.767761
464,3.4755392,-4.5668125,-5.1600604
465,3.1413472,-4.1564198,-5.5429316
466,3.6867855,-4.5593214,-5.9699554
467,4.458702,-4.717235,-7.778835
468,2.895574,-5.6701884,-10.774228
469,5.139479,-5.933293,-13.5051
470,5.4609866,-5.6147323,-16.918297
471,6.48741,-5.2293706,-20.805628
472,7.4281893,-3.951484,-24.348665
473,4.977012,-3.4603195,-27.2581
474,1.9118825,-4.953094,-29.043547
475,1.8213625,-4.3836036,-27.924635
476,2.9080725,-2.909259,-26.217844
477,3.6739914,-2.765891,-23.308367
478,4.1031733,-2.2421737,-19.210539
479,3.3395698,-3.1377165,-15.081907
480,5.080221,-2.3737307,-8.191364
481,5.5625873,-3.0046968,-6.7611074
482,5.473966,-3.2061818,-5.7286572
483,5.259801,-3.8994472,-6.569997
484,4.621739,-5.220863,-11.475543
485,4.769416,-4.9477663,-16.661446
486,5.4118237,-3.217828,-22.7069
487,4.2329044,-2.932015,-26.1835
488,4.154256,-3.332266,-28.91131
489,2.7258081,-3.7139938,-30.235352
490,3.9902377,-3.4391744,-30.194885
491,4.389552,-3.9977872,-28.776785
492,5.158666,-3.239981,-25.993868
493,4.9517493,-3.05857,-24.131115
494,5.081281,-2.9919472,-20.972286
495,4.3402815,-3.7748322,-17.377964
496,3.5474565,-3.4585843,-12.014467
497,3.367944,-3.3590481,-9.795195
498,3.737221,-3.3515093,-7.659015
499,3.4653506,-3.4867256,-2.9029062
500,2.134678,-3.6857715,-0.91941994
501,1.9422345,-4.06745,-0.6581648
502,1.7892835,-4.116206,-0.048032217
503,1.3989465,-4.075225,0.030351538
504,0.39564794,-4.3743033,0.51401293
505,0.86170983,-4.264736,0.25616992
506,0.49218923,-4.6832805,0.5181906
507,0.4628684,-4.781271,0.61593026
508,0.6821616,-4.7974396,0.5908052
509,-0.043944597,-4.933218,0.43355942
510,0.23450854,-4.7546587,0.5428255
511,0.44867232,-4.6557617,0.41837716
512,0.3440762,-4.882526,-0.015712509
513,0.8737562,-4.632141,-0.2992549
514,1.0586975,-4.8207884,-0.22150312
515,0.98874253,-4.754463,0.922338
516,0.44660693,-4.325415,0.5204861
517,0.47769725,-4.7295475,0.3977278
518,0.4506647,-4.309669,0.50518495
519,0.29662773,-4.380142,0.30429897
520,1.2809801,-4.6977124,-0.65696925
521,1.5122488,-4.5306253,-1.0230258
522,1.1249264,-4.4476285,-1.3877119
523,1.4176883,-4.327011,-1.4462298
524,1.7085637,-4.2321672,-1.4270239
525,1.5873489,-4.3739247,-1.4023117
526,1.6026195,-4.2731786,-1.7281052
527,1.5515001,-4.4486885,-1.9304233
528,2.1487596,-3.9661968,-2.0937328
529,2.108462,-3.994622,-2.265635
530,2.0967607,-4.0520716,-2.1615853
531,1.6094309,-3.8540032,-2.2690449
532,1.4684469,-4.187941,-1.7396768
533,1.254186,-4.273108,-1.4461478
534,1.2480733,-4.2075715,-1.6510215
535,1.6393595,-4.294813,-1.60653
536,1.5844959,-4.417353,-1.6032939
537,1.7759308,-4.574918,-1.7633306
538,1.0472219,-4.386628,-1.7250443
539,1.084121,-4.6384425,-1.5446715
540,0.5545488,-4.2528234,-0.018028788
541,0.2635266,-4.2871256,0.028016606
542,0.79243857,-4.3684397,0.11266798
543,1.1993229,-4.2903337,-0.3841801
544,1.6365746,-4.565337,-1.2667602
545,1.1412876,-4.4700675,-1.5601306
546,1.454486,-4.5675526,-1.8541075
547,1.394383,-4.3410597,-2.0020192
548,2.1351905,-4.5196633,-2.050554
549,1.9184209,-4.7175922,-2.2931879
550,1.9481663,-4.4687867,-2.2816143
551,1.7215859,-4.32857,-2.0291593
552,1.799607,-3.9689386,-2.0046477
553,1.4641407,-4.065812,-2.19261
554,1.8619766,-4.3466053,-2.4794939
555,2.1639595,-4.306034,-2.7515297
556,1.8509837,-4.1206517,-2.891875
557,2.3352695,-4.328378,-2.883706
558,2.4038203,-4.4105964,-3.0568626
559,2.8328,-4.338362,-3.1521103
560,3.1149707,-4.642757,-2.8109372
561,3.0085118,-4.728309,-3.2496426
562,3.3389971,-5.3574386,-4.09444
563,4.250205,-6.8209257,-9.118004
564,7.126522,-8.223466,-13.097382
565,7.093336,-9.499933,-17.811422
566,5.689919,-9.5376005,-21.838703
567,5.3560915,-10.323839,-25.40864
568,3.7466068,-9.913471,-27.944763
569,3.7284963,-10.379671,-28.099073
570,4.4954267,-8.725643,-26.699076
571,5.672159,-7.5289283,-23.565998
572,5.9083457,-7.4711795,-20.390556
573,6.2716403,-7.8827877,-15.907088
574,6.1965604,-7.0721493,-10.530801
575,6.5308304,-7.3721085,-7.2809415
576,4.5262527,-11.17014,-1.9934636
577,2.9040852,-13.193086,-1.4129753
578,3.899943,-14.243032,-3.1256166
579,4.8300114,-16.036621,-5.928872
580,5.7115126,-15.528832,-10.126225
581,5.896029,-15.464185,-14.719701
582,6.313791,-12.617334,-23.163774
583,6.4208426,-10.847354,-25.77135
584,5.9127226,-8.966255,-27.784203
585,5.776298,-8.639942,-28.039932
586,4.3185763,-8.128807,-25.807936
587,3.0626354,-7.258694,-23.269722
588,3.7052891,-6.211516,-20.335835
589,3.7274623,-6.425175,-16.602207
590,3.5050592,-6.424041,-11.877508
591,3.5097222,-5.5635877,-7.552877
592,1.4972703,-5.7413826,-1.4484798
593,0.23035155,-5.1944046,1.381898
594,0.8373535,-5.5353036,3.1551223
595,0.6544205,-5.3809915,4.9965796
596,0.74746615,-5.6516347,4.673893
597,0.26818782,-5.935681,5.8102584
598,-0.3323151,-5.819564,4.3142605
599,-1.3457189,-5.6471148,4.1922884
600,-1.3111397,-4.8577037,4.711239
601,-1.0664546,-4.8649125,4.152194
602,-0.72038186,-4.5003004,3.7957704
603,-0.45023155,-4.9424276,3.642795
604,0.15744783,-4.9358506,3.9907334
605,-0.33814088,-5.068119,3.816341
606,-0.33627582,-5.3062553,3.7485921
607,-0.8125636,-5.655341,4.6119328
608,-0.75655496,-6.0493975,4.1908326
609,-0.55425316,-5.7560368,4.542755
610,-0.7734595,-5.9776554,4.5652437
611,-1.028198,-5.8985,4.221775
612,-1.0630735,-5.436194,4.3176303
613,-0.78056866,-5.2848973,3.6227207
614,-0.6147748,-5.2374773,3.7171528
615,-0.7639059,-5.4319334,3.2784882
616,-0.82438606,-5.5332727,3.4867966
617,-1.1145252,-5.582538,3.2440565
618,-0.44131786,-5.7882323,3.1127539
619,-0.34464875,-5.5901465,2.996221
620,0.04460109,-5.664969,3.1255438
621,0.027306845,-5.7314944,2.8079019
622,0.113336846,-5.7439017,2.6478035
623,-0.37732875,-5.278089,2.7291799
624,-0.98549616,-4.9790606,2.5590217
625,-0.5352526,-5.316068,1.8495392
626,0.20752239,-4.9945884,1.9476508
627,0.059230164,-5.1356177,1.9693563
628,-0.5962086,-5.2886376,2.000729
629,-0.33266917,-4.966427,1.951296
630,-0.58377707,-4.980999,1.9701507
631,-0.84727395,-5.189154,1.6815058
632,-0.3999712,-4.765682,1.7693775
633,-0.31424847,-4.7528124,1.6394928
634,-0.29377064,-4.733119,1.6066799
635,-0.23632224,-4.943225,1.5473073
636,-0.4121225,-4.560616,1.6400921
637,-0.3085279,-4.7338014,1.5804893
638,0.05563823,-4.7710705,1.4915661
639,0.43219915,-4.6466594,1.3292474
640,0.49667206,-4.7125983,1.1678753
641,0.48623618,-4.7909904,1.110528
642,0.5143987,-5.0650935,0.9450412
643,0.23462644,-5.429779,0.56752306
644,1.0599185,-4.8208585,0.30210876
645,0.81262827,-5.0129037,0.25550273
646,1.2967252,-4.8528123,-0.27846366
647,0.8095017,-4.950004,-0.5357147
648,0.052421022,-4.796062,-0.75290036
649,0.03210902,-4.607352,-1.4586145
650,1.2394624,-5.5922,-2.7004032
651,1.196161,-6.353657,-3.3874214
652,2.1779447,-6.5540066,-4.1578407
653,3.0667856,-7.627099,-5.283312
654,3.9406579,-8.376449,-7.1524577
655,5.406102,-8.117116,-10.064092
656,5.605946,-7.6949735,-15.724019
657,6.296563,-6.4230094,-18.815208
658,7.273031,-5.8749814,-22.618292
659,6.9270635,-5.7712,-26.210552
660,5.9464555,-5.6291575,-28.91917
661,5.786734,-8.801396,-31.63864
662,4.6389275,-9.201036,-29.965908
663,4.577791,-7.7582603,-27.258257
664,5.079041,-7.905513,-22.833143
665,3.5085745,-7.2958145,-19.013338
666,3.1663218,-8.523977,-9.682476
667,3.7048383,-8.188743,-6.1532006
668,3.3544497,-8.4464855,-3.7241528
