,x,y,z
107,0.982514,-0.5748228,0.63188636
108,0.13562553,-0.21439117,0.9462711
109,0.8971537,-0.7917238,0.81749326
110,1.0795512,-1.1237333,0.8807113
111,1.7704153,-1.1465786,1.2874833
112,1.7259722,-1.416617,1.0691227
113,2.0538557,-1.2832862,1.1457295
114,2.1563778,-1.0419472,1.2193358
115,1.8888782,-0.29382244,0.9042398
116,1.9879082,-0.22418705,0.7055239
117,1.5666181,0.36362323,0.8480481
118,1.6118345,0.18069491,0.48072502
119,1.666308,0.6369501,0.46071756
120,0.8481209,0.50177014,0.56549823
121,1.342994,0.67409337,0.28349212
122,1.823008,0.6824644,0.3355011
123,2.4466636,0.90764415,0.38408917
124,3.3656232,0.8139141,0.54146266
125,6.5222235,2.189201,1.6557498
126,9.492636,1.4803299,2.2600896
127,12.818145,1.2662989,1.8263987
128,14.710915,1.109462,1.945873
129,18.525099,0.43400547,1.8192527
130,21.126183,0.95674896,1.7138464
131,23.428505,0.17298186,2.2252514
132,21.906996,0.84410816,2.6370585
133,20.939022,1.230003,1.6512637
134,18.344826,1.0234469,1.770257
135,14.92371,2.8501804,2.6358397
136,14.718939,3.1855497,2.7086253
137,14.385524,3.0874665,2.7546206
138,15.236899,3.2687724,2.4377942
139,15.945612,2.8905578,1.4716406
140,18.211338,2.8543293,0.7509414
141,23.44603,2.9069326,1.0602973
142,25.79603,3.3958719,0.9414858
143,28.48872,3.7837753,1.0753225
144,29.590134,4.6543465,0.63242257
145,29.183084,5.026539,0.8503633
146,28.77486,5.208651,0.9323623
147,27.654802,4.6560273,0.19675845
148,21.647902,4.9243536,-0.59909034
149,18.806324,3.8913286,-1.6136183
150,16.380722,3.7938423,-1.804652
151,14.054379,3.2301915,-2.1500127
152,12.001692,3.201471,-2.2414236
153,10.341172,2.3398113,-1.9785061
154,9.488982,2.3241773,-1.6232585
155,9.334405,1.8383163,-1.6211778
156,8.225524,1.6554296,-1.4687479
157,5.8061686,1.6821979,-1.2052389
158,4.4725327,1.3639252,-1.3769062
159,3.4686527,1.1771839,-0.87812644
160,2.318921,1.6191374,-1.2766336
161,1.7205395,1.4784322,-0.8985613
162,1.4972357,1.2648036,-0.61150265
163,0.767516,1.5131992,-0.95485014
164,0.030266766,0.82316065,-0.85558915
165,0.0655165,0.40011644,-1.0622803
166,-0.28216016,0.13896033,-1.0692085
167,-0.94875073,-0.07718991,-0.9534425
168,-0.5361664,0.6758418,-0.7461856
169,-0.49954924,0.42894912,-0.8461663
170,-0.4163741,0.36674437,-1.0311991
171,-0.6070023,0.2908754,-1.2113684
172,-0.58413875,0.11091981,-1.3377509
173,-0.3030296,0.06832279,-1.1148924
174,-0.071764864,0.039941322,-0.7906325
175,0.07806321,-0.007748425,-0.6531393
176,0.12641078,0.07593658,-0.7026849
177,0.39599898,-0.06991845,-1.0298545
178,0.37934092,-0.048771653,-0.90704596
179,0.4286947,-0.013089654,-0.85236
180,0.48480362,0.4517794,-1.284903
181,0.8437623,0.37923792,-1.235743
182,0.65723604,0.45451978,-1.2896653
183,0.704506,0.25480276,-1.2343638
184,0.67935634,0.17908406,-1.0713595
185,0.6162553,0.051000655,-1.0014185
186,0.5669752,-0.2654069,-0.9046751
187,0.61663103,-0.16227382,-0.77156794
188,0.7376658,0.23974024,-0.87529665
189,0.6479621,-0.20815139,-0.7325188
190,0.71944845,-0.121683195,-0.7684405
191,0.45977017,-0.52122784,-0.22414678
192,0.51409966,-0.2937169,-0.58750236
193,0.36736557,-0.11297439,-0.44228208
194,0.35493106,-0.005464804,-0.5957085
195,0.5493404,0.3561785,-0.63091964
196,0.67138785,0.20811607,-0.29401073
197,1.0624567,-0.035050593,0.16708437
198,1.2206256,-0.08889461,0.016114522
199,1.1344806,-0.08830836,-0.0076545626
200,0.8704647,-0.37605816,-0.20103738
201,1.0617027,-0.468788,-0.23201345
202,1.1113727,-0.4369143,-0.18578966
203,1.1533253,-0.4049945,-0.25928324
204,0.8689932,-0.2543772,0.018446628
205,0.9177019,-0.2866673,-0.09596924
206,1.117497,-0.37132412,-0.17073122
207,1.1847566,-0.39959678,-0.07754931
208,0.97860366,-0.4337386,-0.002165604
209,1.1067619,-0.41974524,-0.008127371
210,1.039757,-0.4991149,-0.08779626
211,1.102729,-0.3612962,-0.14231703
212,0.7018043,-0.37511113,-0.015453063
213,0.6483895,-0.2907011,-0.012533811
214,1.0510215,-0.40759563,0.4680521
215,1.1991159,-0.62649894,1.0198263
216,0.5732714,-0.7255932,0.47169614
217,0.88549674,-0.88855225,0.51710445
218,1.0104132,-0.60261893,-0.033368334
219,0.5631259,-0.39945096,0.2936296
220,0.15852953,-0.15902904,0.1770218
221,0.45711118,-0.5138846,0.020836603
222,0.69122803,-0.8603852,-0.07729963
223,0.8107996,-0.76055855,0.11377912
224,0.79045326,-0.63419133,0.06260021
225,0.7034285,-0.63456964,0.097863555
226,0.780984,-0.47182196,0.12406838
227,1.0174496,-0.42414162,0.24463794
228,0.34894523,-0.43637908,0.19531938
229,0.740036,-0.5347179,0.11676342
230,1.0072724,-0.46736434,0.30697876
231,1.038984,-0.4543329,0.24229614
232,1.9972678,-0.23625208,0.35721064
233,5.6405644,-0.6676344,0.71084964
234,8.429843,-0.61289966,1.1871352
235,11.234875,0.42693728,1.030959
236,15.22767,-0.5376503,-0.34451362
237,21.316475,0.8812367,-0.82960653
238,22.221216,1.5464844,-0.52803504
239,22.505281,1.7144608,-0.8342141
240,22.038376,0.7437434,-0.7834267
241,19.483616,1.0127604,-0.21251905
242,18.095078,1.5390627,-0.7334048
243,16.573975,1.9887357,-0.7479034
244,13.950733,2.5800862,-0.25960547
245,14.3829775,2.939814,-0.2788628
246,15.573396,3.1944957,-0.34329748
247,18.906715,2.9422286,-0.74120694
248,20.869062,2.2013216,-0.3326607
249,27.41434,2.6871774,0.9160129
250,29.128967,3.123858,0.8245595
251,30.859594,2.948355,0.77316993
252,30.435759,2.7282753,-0.5227154
253,27.044111,3.2265115,0.16718583
254,24.587208,2.5336924,-0.2785213
255,21.211327,2.8738096,-0.2478408
256,20.280638,2.6327057,-0.9947842
257,16.833124,2.8116612,-1.199208
258,15.647789,2.4684725,-1.5807328
259,13.762978,1.6782026,-1.0797967
260,10.635496,1.789383,-1.9034847
261,9.285236,1.9494005,-1.4260309
262,8.20112,1.7975408,-0.96927327
263,7.025332,1.7837005,-1.0402262
264,5.8436832,2.4321115,-1.5106108
265,4.0404296,2.3157184,-1.3744392
266,3.5159614,1.7780406,-1.1758622
267,4.0921535,1.7302454,-0.46609825
268,3.9755473,1.4309182,-0.35770017
269,4.0683737,1.1203275,0.2584903
270,3.8401122,0.98136634,0.4299877
271,3.74111,1.1853666,0.40001097
272,3.550557,0.96885395,0.20521446
273,3.3059173,1.031466,-0.13533072
274,3.422344,0.83606064,-0.021665003
275,2.9329503,0.93094534,-0.08858599
276,2.1912923,0.28446692,0.45012853
277,1.9426229,0.43634513,0.74986786
278,2.0138733,0.6802572,0.72292525
279,2.1317966,0.5687037,0.11343233
280,2.5042899,0.38583684,0.66240644
281,2.6402268,0.57484365,0.27648398
282,2.3974218,0.625425,0.1264528
283,2.2152169,0.9587368,-0.12736304
284,2.3911002,1.062235,-0.042631835
285,2.2997375,1.0675406,-0.39043579
286,2.5017078,0.9719239,-0.3857598
287,2.6509888,0.77994233,-0.37782884
288,2.4599965,0.5816287,-0.6101374
289,2.4898443,0.68860286,-0.7350424
290,2.5454333,0.70556366,-0.79004407
291,2.5501645,0.6032132,-0.8998062
292,2.5896485,0.47586837,-0.9408742
293,2.23833,0.1080088,-0.69886005
294,2.0019925,0.054216783,-0.2512581
295,2.3229458,0.21513526,-0.38902017
296,2.2736747,-0.14593682,-0.2829366
297,2.3379402,-0.4427251,-0.37294948
298,2.501787,-0.26511356,-0.6633136
299,2.2996924,-0.06968966,-0.7674789
300,1.7986362,-0.054335993,-0.49968755
301,2.0132902,0.14381751,-0.5804145
302,2.011388,-0.07109826,-0.6409409
303,2.1621087,0.24182446,-0.6733818
304,2.4070363,0.256797,-0.7576203
305,2.2877917,0.43408495,-0.5114732
306,2.3452983,0.24875481,-0.85579365
307,2.3853126,0.3673491,-0.6352625
308,2.65283,0.60738975,-0.5161507
309,2.6074471,0.69211876,-0.44455618
310,2.5562057,0.55309707,-0.4362252
311,2.34284,0.54741406,-0.4978481
312,2.6817625,0.5995503,-0.54392093
313,2.7105057,0.46552673,-0.58942664
314,3.125696,0.4239582,-0.86461663
315,3.0129325,0.2911248,-0.99658376
316,2.787268,0.1774014,-0.8415403
317,3.15557,0.008397735,-0.34827614
318,3.3567777,-0.1513955,-0.41087234
319,3.3639264,-0.28804845,-0.45213932
320,3.2170277,-0.30233234,-0.49111134
321,3.3558922,-0.3853125,-0.4931678
322,3.1590476,-0.08152086,-0.44525814
323,3.014074,0.061511487,-0.5802035
324,3.3353908,0.16460186,-0.29865867
325,3.481755,0.5893561,-0.11724935
326,3.6906922,0.6080293,0.024891822
327,4.269336,0.72833514,-0.30519295
328,5.056635,1.1702746,-0.2196247
329,7.3977356,1.1677663,-0.19095767
330,10.546113,1.3162847,-0.049525276
331,13.761267,1.240256,-0.31591323
332,17.46281,2.1261017,-0.50230366
333,20.802792,1.7960035,-0.43904552
334,21.914297,2.2703094,-0.3534512
335,17.393414,2.7016056,-0.7401079
336,15.794506,3.0179563,-0.42521474
337,13.145868,3.4134014,-0.49007258
338,12.184563,3.4290988,-0.38815284
339,12.959437,3.46068,-0.6891178
340,16.095692,3.2683933,-0.74480957
341,19.352238,2.5723834,-0.2724059
342,22.866348,2.6230779,-0.119676664
343,25.117428,2.7571607,0.16098271
344,26.366116,3.1006198,0.0720867
345,24.730911,3.1120732,-0.6790965
346,22.874178,3.506585,-0.6166645
347,21.124235,3.4946973,-0.77707434
348,19.624601,2.6994054,-1.2012022
349,18.662518,2.9859946,-1.482405
350,16.228113,2.8624594,-1.6980941
351,13.949033,2.3383193,-1.750034
352,11.5122,2.0698793,-1.9308982
353,10.620798,1.8263782,-2.1704743
354,10.065565,2.423103,-2.070033
355,8.320181,2.3407643,-2.2120626
356,7.489445,2.6643565,-2.5713668
357,6.9057555,2.8314652,-2.0791717
358,5.558283,2.42241,-2.1995075
359,4.975066,2.5670578,-1.6497535
360,5.2564783,2.9722872,-1.9338056
361,4.7474008,2.3710613,-1.4005711
362,3.787093,2.5133088,-1.1940616
363,3.497849,2.5557692,-1.4163666
364,3.3096182,2.3111527,-1.2355186
365,2.9335938,2.915819,-1.1554447
366,3.2797167,2.5438564,-1.3096504
367,3.2163908,2.1104548,-1.2435383
368,3.0816538,2.0242834,-1.1007668
369,3.4572277,2.3189607,-1.0487298
370,3.2861228,2.108402,-0.8276741
371,3.1208134,1.4906057,-0.6547677
372,3.0296292,1.7613924,-1.3236624
373,3.1074035,1.8277626,-1.2687491
374,2.8422863,1.7450933,-1.4700669
375,2.7228076,1.8541276,-1.4844227
376,2.8847127,2.0413213,-1.5478404
377,2.734263,1.9992208,-1.5569398
378,3.139033,2.022675,-1.3160657
379,3.199987,2.2201078,-1.2993538
380,3.2056108,2.2499359,-1.5207806
381,3.1842313,1.8052584,-1.5621825
382,3.2606535,1.9156044,-1.4494166
383,3.197455,1.9354873,-1.4650638
384,3.0432608,1.801465,-1.1119169
385,3.0236907,1.8316221,-1.1742567
386,3.1981175,1.5224236,-1.2489864
387,3.1375852,1.7320546,-1.2148277
388,3.0990386,1.5380605,-1.3632383
389,3.0375125,1.4366689,-1.4600176
390,3.179047,1.697916,-1.4536285
391,3.405956,1.3359226,-1.4632266
392,3.1816344,1.647825,-1.3649498
393,2.9228783,1.3648103,-1.8015283
394,3.0023813,1.3152503,-1.9533451
395,2.8143735,1.2453349,-1.8313282
396,2.9942987,1.6514345,-1.6913669
397,2.8124459,1.5745608,-1.7295661
398,2.901016,1.6001356,-1.8031398
399,2.888285,1.4383786,-1.8998936
400,2.9430401,1.0552169,-1.8969661
401,2.8499389,1.315519,-1.6630713
402,2.7776752,1.2508514,-1.6298976
403,2.8380573,1.2205243,-1.706902
404,2.849294,1.1894755,-1.6308061
405,2.6696415,1.0239332,-1.8042061
406,2.6797802,0.8246928,-1.8784859
407,2.9287422,0.79190636,-1.7031604
408,3.1614337,0.3138724,-1.9639521
409,3.1998425,0.44588482,-1.832271
410,3.302195,0.6685873,-1.7328906
411,3.1671662,0.653323,-1.8716199
412,3.2724676,0.64749867,-1.8622305
413,3.2694836,0.61796963,-1.9335994
414,3.244918,0.5679997,-2.022306
415,3.292836,0.6381385,-1.871323
416,3.4782102,0.80524975,-1.9526045
417,3.094155,0.6399807,-2.0416849
418,2.8008802,0.5576948,-1.9920988
419,2.8833683,0.665132,-1.889785
420,2.5256212,0.68208057,-1.678674
421,2.6908662,0.84075385,-1.6761209
422,3.8246055,0.67124164,-1.4969796
423,5.2989964,1.1440495,-1.4283534
424,6.536527,1.0521291,-0.84578496
425,10.061551,1.3873788,-0.3321944
426,11.4398775,1.0403266,-0.39358804
427,12.273451,1.5756825,-0.45564628
428,13.313258,1.587244,-0.18754107
429,13.602335,1.6272019,-0.04363021
430,12.589029,1.4518446,-0.734085
431,9.778883,1.2369677,-0.45667407
432,8.237577,0.98951095,-0.7756977
433,6.950632,0.9575608,-1.138221
434,6.5452833,0.7564363,-1.4973638
435,6.739893,0.77223796,-1.51433
436,8.383695,1.0010667,-1.1468643
437,10.287247,0.9763913,-0.988388
438,16.314571,1.3091191,0.14892468
439,19.472477,1.2612761,-0.1334215
440,22.26479,0.7948657,0.22719206
441,23.99442,0.46224105,-0.70500296
442,23.720175,0.40872014,-0.67172956
443,24.193027,0.19282982,-1.010765
444,24.061552,0.48107874,-0.87116724
445,22.863201,-0.18944663,-1.4269189
446,21.340193,0.27713576,-1.4930671
447,19.084354,0.52685297,-1.3138331
448,15.465503,1.3048415,-1.3719963
449,13.396033,1.9412564,-1.5122852
450,11.9001465,1.8725524,-1.5013487
451,10.059439,1.9981724,-2.0614293
452,8.821136,1.6174321,-2.630099
453,7.8717613,1.3857248,-2.9648144
454,5.7897563,1.6176873,-3.8274283
455,4.6943326,1.9661329,-3.5085268
456,4.277224,1.9314551,-3.7512047
457,3.7753694,2.0235481,-3.5741796
458,3.9215057,2.0625696,-3.6464672
459,3.597516,1.8893903,-3.5610151
460,3.5743942,1.8270768,-3.5712636
461,3.5356266,1.9089202,-3.475899
462,3.3702335,2.1297011,-3.2938912
463,3.4218948,2.4806669,-2.7755897
464,3.7380645,2.3095958,-2.580713
465,4.0140104,1.9803653,-2.543064
466,3.631358,1.9709762,-2.691603
467,3.9252841,1.8176744,-2.8460293
468,4.178944,1.7131804,-2.9299378
469,4.345944,1.8885161,-2.929514
470,4.5939536,1.6587267,-2.6479251
471,4.628695,1.4001501,-2.7188296
472,4.5472803,1.2667167,-2.7015276
473,4.505835,1.3207551,-2.7441704
474,4.6486444,1.1620173,-2.8106477
475,4.914829,1.1173623,-2.8856914
476,4.5949883,1.5605413,-2.7208853
477,4.5227294,1.5220449,-2.5794582
478,4.4966173,1.2735877,-2.7524636
479,4.3966556,1.2738246,-2.7295072
480,4.2573576,1.308943,-2.7851963
481,4.3913674,1.331946,-2.8615336
482,4.280265,1.3741128,-2.7719946
483,4.2841573,1.3433297,-2.8464015
484,4.3693256,1.3442767,-2.677516
485,4.1011744,0.7309342,-2.4697049
486,3.9014258,0.7995395,-2.2657623
487,4.098216,0.5692331,-2.2314212
488,4.531847,0.5599888,-2.2353191
489,4.204604,0.75763625,-2.474332
490,4.2971497,1.0814623,-2.443864
491,4.259613,1.0849253,-2.4593987
492,3.9958599,0.9103712,-2.5032248
493,4.471218,0.91930616,-2.7967975
494,4.3541675,0.936778,-3.0510008
495,3.5293212,0.43356863,-2.9017882
496,3.376901,0.8148819,-2.8065479
497,3.322475,0.03948184,-2.8801332
498,2.7012968,0.58928615,-2.7459671
499,2.6606271,0.20643952,-2.8089423
500,2.9815001,0.28855824,-2.6008995
501,3.1050005,0.4320948,-2.7415571
502,3.3816924,0.40977988,-2.954421
503,3.0923395,0.5881694,-2.7733626
504,2.4559577,0.4944823,-3.0123646
505,2.7112575,0.77094144,-3.1549366
506,2.337566,0.9836794,-3.107458
507,1.6290519,0.8133474,-2.8334122
508,2.509718,0.92146236,-2.9804919
509,4.0034575,0.41268328,-2.713821
510,6.1588593,0.7303172,-2.7147775
511,9.47682,0.6289914,-2.4680066
512,13.812889,1.4859736,-2.7468503
513,17.193775,2.8158774,-2.0507684
514,18.782528,2.4843915,-1.7094991
515,20.470123,2.0961204,-1.6381905
516,21.121822,2.4587483,-1.5426553
517,19.911398,2.4732554,-1.5748674
518,15.280974,2.3516927,-2.6468961
519,13.16294,1.9044628,-3.3397167
520,11.943194,1.6505727,-3.6392658
521,12.228745,2.0836632,-3.4730566
522,13.063207,1.94849,-3.5428824
523,16.061241,1.3056246,-3.561005
524,22.748827,2.824168,-1.2835348
525,25.400436,3.0345187,-0.95514035
526,26.324276,3.1879053,-1.5310133
527,25.423986,2.4305062,-2.4867194
528,25.137405,2.509463,-3.1553466
529,23.620926,1.7455628,-3.7041416
530,19.58034,1.1595231,-4.387666
531,17.586815,-0.062525295,-4.5502563
532,14.903552,-0.054526,-4.3190126
533,12.660332,-0.27239248,-4.063837
534,10.87064,-0.16995043,-3.1813855
535,10.609141,0.05998426,-2.9662533
536,10.076592,-0.052477513,-3.589637
537,9.619491,-0.09392427,-3.2072303
538,8.881252,-0.105590016,-3.2291439
539,8.425505,0.5846775,-3.535956
540,7.7990274,0.6021554,-3.6662772
541,7.9333878,1.1314925,-3.2378528
542,7.820794,1.8564553,-3.0322053
543,7.3590856,2.270766,-2.7218084
544,7.3751583,2.8742883,-2.5683641
545,7.6489325,2.8712125,-2.5045462
546,7.3878813,2.7505972,-2.1831484
547,7.3417864,2.8331065,-2.310639
548,6.991996,2.7130997,-2.1476026
549,7.016833,2.7310371,-2.1298716
550,7.8935857,2.2554562,-2.5324626
551,7.7909174,2.6226056,-2.7813458
552,7.599636,2.275542,-3.1110687
553,7.5217676,2.2169783,-2.9675622
554,7.7724667,2.1505754,-2.7917638
555,7.7427807,2.0392504,-2.7616534
556,8.03689,2.0151048,-2.326039
557,8.055737,1.7371371,-2.3655157
558,8.217743,1.8526145,-2.1433184
559,8.272916,1.7072506,-1.950081
560,8.141692,1.7731926,-2.0797017
561,8.238494,1.6960382,-1.8509343
562,8.329122,1.511995,-1.901106
563,8.205146,1.5967243,-2.2805648
564,8.569561,1.496354,-2.119037
565,8.489637,1.5559471,-2.0343034
566,8.341063,1.556494,-1.6949328
567,8.27326,1.4081877,-1.6912533
568,8.165751,1.3261759,-1.5789455
569,8.335118,1.5504614,-1.8934902
570,7.898188,1.1205316,-1.6464372
571,7.6680655,1.15659,-1.5703832
572,7.5188174,0.73727113,-1.6154966
573,7.1967344,0.6197444,-2.035931
574,7.6115494,0.64909774,-2.1187274
575,7.4872913,0.5330968,-2.2975233
576,7.5514336,0.5711458,-1.9576802
577,7.661633,0.49368727,-1.9723037
578,7.497879,0.5322769,-1.8940545
579,7.623787,0.7220926,-1.8003211
580,7.7596684,0.63359576,-1.7894663
581,7.849143,0.5559389,-1.8637238
582,7.8583503,0.67756486,-1.7548515
583,7.5521855,0.9063335,-1.7319566
584,7.8959255,0.7129902,-2.0127997
585,8.122957,0.90415245,-1.9294457
586,7.918305,1.0041147,-1.822806
587,7.6655865,1.1689881,-2.0826337
588,7.865385,0.82223856,-1.3546638
589,7.8169403,0.96247184,-1.4944818
590,7.6595736,1.0780361,-2.4079742
591,7.9234543,0.8030498,-1.5487685
592,7.4494367,1.1311944,-2.2536318
593,7.5102534,1.1659126,-1.9292812
594,7.311992,1.2808714,-1.746451
595,7.326944,1.2618372,-1.7265369
596,7.157318,0.8165553,-1.810641
597,7.3642397,1.3823164,-2.122241
598,7.193783,1.1193626,-1.6269774
599,7.229621,1.3339791,-1.9379139
600,7.0470724,1.2930686,-1.8953227
601,6.801221,1.2075243,-1.83868
602,6.727198,1.3387587,-2.0337746
603,7.2150254,1.3818108,-1.9154015
604,7.081413,1.3537805,-1.9766152
605,8.150851,1.5859185,-2.0403724
606,8.473453,1.2479001,-1.3546042
607,9.923349,0.85812795,-1.6814255
608,12.037356,-0.0410417,-1.4161352
609,18.773794,-0.91423136,-1.9380667
610,22.593359,-0.9510518,-2.1824172
611,23.776217,-0.2985066,-2.36514
612,23.5196,-1.1161194,-2.559809
613,22.204634,-1.0449755,-2.4257097
614,15.946322,-0.04516726,-1.7644632
615,13.700586,-0.034405794,-1.7815624
616,12.495566,1.208507,-1.3412902
617,11.481742,1.2958585,-1.7224721
618,12.557139,1.4109852,-2.1986887
619,14.519737,1.6824907,-2.3407152
620,18.216442,1.6608803,-3.2604399
621,22.083738,1.1624141,-3.564153
622,23.975132,2.1686394,-3.2792618
623,25.052732,1.917266,-3.2421596
624,25.77713,1.6896116,-4.1908455
625,25.841246,1.8554507,-4.6455035
626,25.063944,1.3855762,-3.9729378
627,23.473595,1.3238697,-4.325875
628,21.61981,0.61250675,-4.4631963
629,19.557884,0.21019474,-4.3214374
630,15.693122,-0.66910785,-3.1864295
631,13.326692,-0.8914208,-3.3587794
632,10.54918,-1.2550827,-2.51165
633,8.148416,-0.74555403,-2.4692078
634,6.5589213,-0.07313434,-2.4305222
635,4.497252,0.60663074,-2.5015073
636,3.8133764,0.82486504,-2.7128341
637,2.9942777,0.9204765,-2.3661141
638,2.2449439,1.3931423,-2.3317602
639,2.0372188,1.6424162,-2.584942
640,1.9441607,1.1971375,-2.718033
641,1.3526907,1.2853292,-2.6259363
642,1.5820389,1.2877724,-2.8057754
643,1.5313956,1.2855464,-2.6960778
644,2.1498919,1.0694861,-2.7017655
645,2.7928176,1.2269785,-2.771624
646,3.2678978,1.2384555,-2.7710764
647,3.491152,1.3309063,-2.977441
648,3.1883807,1.1566173,-2.667556
649,3.3451414,0.966486,-2.9133918
650,3.3066678,1.333959,-2.9441044
651,3.3681772,1.4678669,-2.8280146
652,3.2604089,1.3843489,-3.280131
653,3.1877103,1.8059107,-3.300116
654,3.1187942,1.6381736,-3.2277782
655,2.8553877,1.6934011,-3.0767846
656,2.8641396,1.7228129,-3.089681
657,2.6953228,1.527932,-3.0803487
658,2.6765847,1.3539972,-3.2400877
659,2.4245017,1.5038497,-3.1625373
660,2.5569913,1.4276416,-3.5397544
661,2.4766953,1.3659215,-3.5912983
662,2.585972,1.1715723,-3.5907638
663,2.5103114,1.4674368,-3.3916657
664,3.083734,0.7009537,-3.547813
665,3.2314575,0.5410938,-3.443492
666,3.3438895,0.1857082,-3.3064747
667,3.1461282,0.34403482,-3.3213372
668,2.8519945,9.6799864e-05,-2.8049965
669,3.2824807,-0.01238364,-3.2817976
670,3.222992,0.0005093983,-3.155429
671,3.1294897,0.13269451,-3.2481291
672,2.7517273,0.40770173,-3.2936285
673,2.8814163,0.6687112,-3.3601282
674,2.91975,0.46940133,-3.1927435
675,2.9280186,0.5030389,-3.3075655
676,2.7765157,0.7040985,-3.3273242
677,2.8028789,0.60648966,-3.64242
678,2.8640282,0.83392966,-3.6746714
679,2.8418124,0.8002045,-3.569966
680,2.6513743,1.1052749,-3.5461798
681,2.7281296,1.0836769,-3.685279
